Profile,t_lifeyear,t_numberofdeath
Profile_1a,34.84657534,1
Profile_1a,20.84657534,1
Profile_1a,27.65479452,1
Profile_1a,4.947945205,1
Profile_1a,23.24383562,1
Profile_1a,0.383561644,1
Profile_1a,5.446575342,1
Profile_1a,6.501369863,1
Profile_1a,27.42465753,1
Profile_1a,8.649315068,1
Profile_1a,3.873972603,1
Profile_1a,5.273972603,1
Profile_1a,7.057534247,1
Profile_1a,2.397260274,1
Profile_1a,14.88219178,1
Profile_1a,47.25479452,1
Profile_1a,18.50684932,1
Profile_1a,39.43013699,1
Profile_1a,34.53972603,1
Profile_1a,50.15068493,1
Profile_1a,19.63835616,1
Profile_1a,51.22465753,1
Profile_1a,29.91780822,1
Profile_1a,0.038356164,1
Profile_1a,4.104109589,1
Profile_1a,18.04657534,1
Profile_1a,31.31780822,1
Profile_1a,15.32328767,1
Profile_1a,40.83013699,1
Profile_1a,45.89315068,1
Profile_1a,2.704109589,1
Profile_1a,12.29315068,1
Profile_1a,29.9369863,1
Profile_1a,1.150684932,1
Profile_1a,4.123287671,1
Profile_1a,21.84383562,1
Profile_1a,28.44109589,1
Profile_1a,21.13424658,1
Profile_1a,25.08493151,1
Profile_1a,36.45753425,1
Profile_1a,3.106849315,1
Profile_1a,46.90958904,1
Profile_1a,43.63013699,1
Profile_1a,9.876712329,1
Profile_1a,38.31780822,1
Profile_1a,23.2630137,1
Profile_1a,24.0109589,1
Profile_1a,7.249315068,1
Profile_1a,15.64931507,1
Profile_1a,26.65753425,1
Profile_1a,39.5260274,1
Profile_1a,30.78082192,1
Profile_1a,29.95616438,1
Profile_1a,11.67945205,1
Profile_1a,14.80547945,1
Profile_1a,38.14520548,1
Profile_1a,9.128767123,1
Profile_1a,49.93972603,1
Profile_1a,7.249315068,1
Profile_1a,12.69589041,1
Profile_1a,19.50410959,1
Profile_1a,17.77808219,1
Profile_1a,32.21917808,1
Profile_1a,4.81369863,1
Profile_1a,4.832876712,1
Profile_1a,42.49863014,1
Profile_1a,3.931506849,1
Profile_1a,17.43287671,1
Profile_1a,3.893150685,1
Profile_1a,4.698630137,1
Profile_1a,14.61369863,1
Profile_1a,14.67123288,1
Profile_1a,1.630136986,1
Profile_1a,3.375342466,1
Profile_1a,9.263013699,1
Profile_1a,9.090410959,1
Profile_1a,2.032876712,1
Profile_1a,11.23835616,1
Profile_1a,13.88493151,1
Profile_1a,0.632876712,1
Profile_1a,16.20547945,1
Profile_1a,1.016438356,1
Profile_1a,17.10684932,1
Profile_1a,10.54794521,1
Profile_1a,2.665753425,1
Profile_1a,15.41917808,1
Profile_1a,24.83561644,1
Profile_1a,3.317808219,1
Profile_1a,31.31780822,1
Profile_1a,23.41643836,1
Profile_1a,18.16164384,1
Profile_1a,8.879452055,1
Profile_1a,25.39178082,1
Profile_1a,16.72328767,1
Profile_1a,19.90684932,1
Profile_1a,0.17260274,1
Profile_1a,23.70410959,1
Profile_1a,11.44931507,1
Profile_1a,4.564383562,1
Profile_1a,9.895890411,1
Profile_1a,7.364383562,1
Profile_1a,36.66849315,1
Profile_1a,2.052054795,1
Profile_1a,9.531506849,1
Profile_1a,48.71232877,1
Profile_1a,3.75890411,1
Profile_1a,35.51780822,1
Profile_1a,11.90958904,1
Profile_1a,16.33972603,1
Profile_1a,22.6109589,1
Profile_1a,42.19178082,1
Profile_1a,8.57260274,1
Profile_1a,3.049315068,1
Profile_1a,22.03561644,1
Profile_1a,6.136986301,1
Profile_1a,25.60273973,1
Profile_1a,21.59452055,1
Profile_1a,14.63287671,1
Profile_1a,0.95890411,1
Profile_1a,33.17808219,1
Profile_1a,29.30410959,1
Profile_1a,45.8739726,1
Profile_1a,23.39726027,1
Profile_1a,28.51780822,1
Profile_1a,30.56986301,1
Profile_1a,2.339726027,1
Profile_1a,27.76986301,1
Profile_1a,16.45479452,1
Profile_1a,20.19452055,1
Profile_1a,42.09589041,1
Profile_1a,34.32876712,1
Profile_1a,15.05479452,1
Profile_1a,24.56712329,1
Profile_1a,26.46575342,1
Profile_1a,11.54520548,1
Profile_1a,30.81917808,1
Profile_1a,5.369863014,1
Profile_1a,32.48767123,1
Profile_1a,0.076712329,1
Profile_1a,15.9369863,1
Profile_1a,24.45205479,1
Profile_1a,0.210958904,1
Profile_1a,4.909589041,1
Profile_1a,5.561643836,1
Profile_1a,15.0739726,1
Profile_1a,21.17260274,1
Profile_1a,6.942465753,1
Profile_1a,1.495890411,1
Profile_1a,9.819178082,1
Profile_1a,1.649315068,1
Profile_1a,0.671232877,1
Profile_1a,19.0630137,1
Profile_1a,22.20821918,1
Profile_1a,6.846575342,1
Profile_1a,38.64383562,1
Profile_1a,0.402739726,1
Profile_1a,27.36712329,1
Profile_1a,14.74794521,1
Profile_1a,12.35068493,1
Profile_1a,20.63561644,1
Profile_1a,11.2,1
Profile_1a,44.53150685,1
Profile_1a,0.230136986,1
Profile_1a,32.92876712,1
Profile_1a,5.178082192,1
Profile_1a,0.115068493,1
Profile_1a,39.87123288,1
Profile_1a,35.15342466,1
Profile_1a,31.24109589,1
Profile_1a,6.482191781,1
Profile_1a,19.04383562,1
Profile_1a,20.98082192,1
Profile_1a,20.90410959,1
Profile_1a,33.71506849,1
Profile_1a,8.476712329,1
Profile_1a,5.197260274,1
Profile_1a,7.594520548,1
Profile_1a,0.747945205,1
Profile_1a,15.30410959,1
Profile_1a,19.00547945,1
Profile_1a,15.15068493,1
Profile_1a,31.26027397,1
Profile_1a,12.31232877,1
Profile_1a,15.26575342,1
Profile_1a,28.40273973,1
Profile_1a,16.28219178,1
Profile_1a,17.10684932,1
Profile_1a,4.334246575,1
Profile_1a,36.87945205,1
Profile_1a,23.09041096,1
Profile_1a,18.96712329,1
Profile_1a,26.44657534,1
Profile_1a,23.30136986,1
Profile_1a,3.950684932,1
Profile_1a,5.312328767,1
Profile_1a,12.15890411,1
Profile_1a,0.038356164,1
Profile_1a,26.04383562,1
Profile_1a,1.515068493,1
Profile_1a,27.92328767,1
Profile_1a,2.742465753,1
Profile_1a,34.06027397,1
Profile_1a,11.23835616,1
Profile_1a,8.476712329,1
Profile_1a,25.60273973,1
Profile_1a,3.567123288,1
Profile_1a,38.43287671,1
Profile_1a,10.47123288,1
Profile_1a,3.452054795,1
Profile_1a,2.032876712,1
Profile_1a,12.40821918,1
Profile_1a,22.38082192,1
Profile_1a,14.46027397,1
Profile_1a,5.408219178,1
Profile_1a,4.2,1
Profile_1a,40.21643836,1
Profile_1a,15.74520548,1
Profile_1a,33.19726027,1
Profile_1a,12.40821918,1
Profile_1a,5.523287671,1
Profile_1a,4.564383562,1
Profile_1a,15.34246575,1
Profile_1a,11.67945205,1
Profile_1a,1.668493151,1
Profile_1a,44.85753425,1
Profile_1a,9.454794521,1
Profile_1a,20.09863014,1
Profile_1a,0.78630137,1
Profile_1a,35.40273973,1
Profile_1a,19.29315068,1
Profile_1a,25.4109589,1
Profile_1a,40.00547945,1
Profile_1a,28.30684932,1
Profile_1a,4.315068493,1
Profile_1a,5.945205479,1
Profile_1a,9.454794521,1
Profile_1a,16.37808219,1
Profile_1a,2.01369863,1
Profile_1a,15.20821918,1
Profile_1a,27.65479452,1
Profile_1a,28.65205479,1
Profile_1a,17.14520548,1
Profile_1a,16.72328767,1
Profile_1a,22.0739726,1
Profile_1a,13.27123288,1
Profile_1a,8.610958904,1
Profile_1a,3.797260274,1
Profile_1a,27.7890411,1
Profile_1a,22.9369863,1
Profile_1a,20.98082192,1
Profile_1a,8.189041096,1
Profile_1a,9.895890411,1
Profile_1a,4.947945205,1
Profile_1a,0.287671233,1
Profile_1a,33.84931507,1
Profile_1a,7.115068493,1
Profile_1a,43.47671233,1
Profile_1a,9.780821918,1
Profile_1a,9.761643836,1
Profile_1a,26.40821918,1
Profile_1a,5.657534247,1
Profile_1a,26.19726027,1
Profile_1a,18.81369863,1
Profile_1a,45.60547945,1
Profile_1a,25.62191781,1
Profile_1a,14.15342466,1
Profile_1a,21.01917808,1
Profile_1a,17.83561644,1
Profile_1a,29.74520548,1
Profile_1a,4.468493151,1
Profile_1a,12.25479452,1
Profile_1a,15.38082192,1
Profile_1a,21.07671233,1
Profile_1a,5.408219178,1
Profile_1a,5.043835616,1
Profile_1a,9.454794521,1
Profile_1a,29.80273973,1
Profile_1a,24.56712329,1
Profile_1a,27.09863014,1
Profile_1a,39.85205479,1
Profile_1a,33.02465753,1
Profile_1a,16.81917808,1
Profile_1a,13.90410959,1
Profile_1a,2.339726027,1
Profile_1a,11.66027397,1
Profile_1a,2.224657534,1
Profile_1a,4.065753425,1
Profile_1a,12.29315068,1
Profile_1a,27.55890411,1
Profile_1a,0.843835616,1
Profile_1a,0.575342466,1
Profile_1a,45.39452055,1
Profile_1a,34.75068493,1
Profile_1a,3.989041096,1
Profile_1a,24.6630137,1
Profile_1a,3.893150685,1
Profile_1a,23.51232877,1
Profile_1a,12.67671233,1
Profile_1a,35.90136986,1
Profile_1a,21.69041096,1
Profile_1a,27.50136986,1
Profile_1a,14.01917808,1
Profile_1a,50.89863014,1
Profile_1a,0.019178082,1
Profile_1a,21.38356164,1
Profile_1a,12.48493151,1
Profile_1a,19.10136986,1
Profile_1a,30.09041096,1
Profile_1a,9.550684932,1
Profile_1a,5.043835616,1
Profile_1a,15.1890411,1
Profile_1a,2.62739726,1
Profile_1a,13.76986301,1
Profile_1a,29.97534247,1
Profile_1a,19.35068493,1
Profile_1a,11.7369863,1
Profile_1a,12.3890411,1
Profile_1a,12.75342466,1
Profile_1a,28.93972603,1
Profile_1a,8.726027397,1
Profile_1a,12.0630137,1
Profile_1a,3.471232877,1
Profile_1a,4.142465753,1
Profile_1a,0.191780822,1
Profile_1a,15.15068493,1
Profile_1a,16.05205479,1
Profile_1a,3.950684932,1
Profile_1a,35.99726027,1
Profile_1a,1.035616438,1
Profile_1a,10.37534247,1
Profile_1a,36.30410959,1
Profile_1a,8.380821918,1
Profile_1a,22.63013699,1
Profile_1a,37.72328767,1
Profile_1a,21.09589041,1
Profile_1a,0.210958904,1
Profile_1a,17.6630137,1
Profile_1a,8.610958904,1
Profile_1a,32.18082192,1
Profile_1a,10.43287671,1
Profile_1a,6.252054795,1
Profile_1a,22.86027397,1
Profile_1a,19.58082192,1
Profile_1a,46.77534247,1
Profile_1a,17.24109589,1
Profile_1a,0.556164384,1
Profile_1a,45.73972603,1
Profile_1a,1.802739726,1
Profile_1a,44.78082192,1
Profile_1a,25.06575342,1
Profile_1a,25.67945205,1
Profile_1a,11.62191781,1
Profile_1a,1.016438356,1
Profile_1a,18.77534247,1
Profile_1a,16.66575342,1
Profile_1a,26.52328767,1
Profile_1a,17.29863014,1
Profile_1a,20.82739726,1
Profile_1a,50.9369863,1
Profile_1a,22.45753425,1
Profile_1a,33.40821918,1
Profile_1a,27.50136986,1
Profile_1a,26.17808219,1
Profile_1a,25.31506849,1
Profile_1a,26.00547945,1
Profile_1a,12.77260274,1
Profile_1a,22.6109589,1
Profile_1a,16.64657534,1
Profile_1a,44.09041096,1
Profile_1a,31.6630137,1
Profile_1a,28.93972603,1
Profile_1a,53.06575342,1
Profile_1a,0.210958904,1
Profile_1a,28.97808219,1
Profile_1a,12.71506849,1
Profile_1a,5.830136986,1
Profile_1a,46.87123288,1
Profile_1a,29.36164384,1
Profile_1a,7.019178082,1
Profile_1a,47.17808219,1
Profile_1a,27.52054795,1
Profile_1a,10.27945205,1
Profile_1a,26.50410959,1
Profile_1a,5.638356164,1
Profile_1a,44.35890411,1
Profile_1a,11.56438356,1
Profile_1a,6.060273973,1
Profile_1a,0.805479452,1
Profile_1a,24.35616438,1
Profile_1a,20.86575342,1
Profile_1a,11.75616438,1
Profile_1a,20.7890411,1
Profile_1a,5.197260274,1
Profile_1a,29.6109589,1
Profile_1a,36.30410959,1
Profile_1a,15.55342466,1
Profile_1a,9.263013699,1
Profile_1a,2.01369863,1
Profile_1a,13.61643836,1
Profile_1a,27.6739726,1
Profile_1a,33.88767123,1
Profile_1a,1.016438356,1
Profile_1a,2.550684932,1
Profile_1a,31.47123288,1
Profile_1a,8.630136986,1
Profile_1a,25.16164384,1
Profile_1a,18.90958904,1
Profile_1a,22.47671233,1
Profile_1a,9.454794521,1
Profile_1a,18.04657534,1
Profile_1a,6.578082192,1
Profile_1b,3.221917808,1
Profile_1b,42.99726027,1
Profile_1b,8.610958904,1
Profile_1b,19.0630137,1
Profile_1b,25.64109589,1
Profile_1b,6.980821918,1
Profile_1b,15.68767123,1
Profile_1b,45.1260274,1
Profile_1b,0.556164384,1
Profile_1b,29.30410959,1
Profile_1b,34.06027397,1
Profile_1b,2.531506849,1
Profile_1b,7,1
Profile_1b,6.769863014,1
Profile_1b,9.224657534,1
Profile_1b,12.67671233,1
Profile_1b,20.1369863,1
Profile_1b,17.54794521,1
Profile_1b,8.093150685,1
Profile_1b,7.824657534,1
Profile_1b,41.30958904,1
Profile_1b,40.2739726,1
Profile_1b,6.482191781,1
Profile_1b,6.117808219,1
Profile_1b,39.94794521,1
Profile_1b,9.704109589,1
Profile_1b,32.04657534,1
Profile_1b,9.934246575,1
Profile_1b,37.93424658,1
Profile_1b,7.153424658,1
Profile_1b,4.564383562,1
Profile_1b,13.94246575,1
Profile_1b,0.076712329,1
Profile_1b,39.14246575,1
Profile_1b,24.96986301,1
Profile_1b,13.42465753,1
Profile_1b,22.16986301,1
Profile_1b,4.104109589,1
Profile_1b,31.43287671,1
Profile_1b,22.86027397,1
Profile_1b,0.61369863,1
Profile_1b,32.83287671,1
Profile_1b,20.1369863,1
Profile_1b,16.76164384,1
Profile_1b,33.52328767,1
Profile_1b,40.96438356,1
Profile_1b,3.816438356,1
Profile_1b,8.054794521,1
Profile_1b,34.73150685,1
Profile_1b,65.10958904,1
Profile_1b,0.115068493,1
Profile_1b,6.117808219,1
Profile_1b,0.671232877,1
Profile_1b,9.090410959,1
Profile_1b,21.46027397,1
Profile_1b,28.61369863,1
Profile_1b,0.287671233,1
Profile_1b,25.4109589,1
Profile_1b,8.975342466,1
Profile_1b,9.454794521,1
Profile_1b,3.931506849,1
Profile_1b,29.70684932,1
Profile_1b,8.361643836,1
Profile_1b,17.70136986,1
Profile_1b,36.26575342,1
Profile_1b,17.77808219,1
Profile_1b,22.4,1
Profile_1b,19.54246575,1
Profile_1b,3.989041096,1
Profile_1b,4.334246575,1
Profile_1b,16.43561644,1
Profile_1b,5.082191781,1
Profile_1b,10.62465753,1
Profile_1b,3.682191781,1
Profile_1b,38.20273973,1
Profile_1b,3.643835616,1
Profile_1b,26.04383562,1
Profile_1b,23.89589041,1
Profile_1b,26.65753425,1
Profile_1b,19.36986301,1
Profile_1b,7,1
Profile_1b,22.7260274,1
Profile_1b,31.83561644,1
Profile_1b,35.05753425,1
Profile_1b,18.44931507,1
Profile_1b,3.701369863,1
Profile_1b,21.34520548,1
Profile_1b,11.33424658,1
Profile_1b,12.75342466,1
Profile_1b,14.67123288,1
Profile_1b,5.964383562,1
Profile_1b,11.87123288,1
Profile_1b,14.5369863,1
Profile_1b,17.58630137,1
Profile_1b,29.34246575,1
Profile_1b,34.92328767,1
Profile_1b,0.115068493,1
Profile_1b,31.56712329,1
Profile_1b,13.17534247,1
Profile_1b,9.550684932,1
Profile_1b,7,1
Profile_1b,4.794520548,1
Profile_1b,49.17260274,1
Profile_1b,33.63835616,1
Profile_1b,11.58356164,1
Profile_1b,30.62739726,1
Profile_1b,39.77534247,1
Profile_1b,10.93150685,1
Profile_1b,37.45479452,1
Profile_1b,25.7369863,1
Profile_1b,18.71780822,1
Profile_1b,52.79726027,1
Profile_1b,5.005479452,1
Profile_1b,1.515068493,1
Profile_1b,9.665753425,1
Profile_1b,15.64931507,1
Profile_1b,22.95616438,1
Profile_1b,33.40821918,1
Profile_1b,18.12328767,1
Profile_1b,9.62739726,1
Profile_1b,31.37534247,1
Profile_1b,13.76986301,1
Profile_1b,10.20273973,1
Profile_1b,16.78082192,1
Profile_1b,8.016438356,1
Profile_1b,5.408219178,1
Profile_1b,14.01917808,1
Profile_1b,1.073972603,1
Profile_1b,23.53150685,1
Profile_1b,9.991780822,1
Profile_1b,12.00547945,1
Profile_1b,25.06575342,1
Profile_1b,4.909589041,1
Profile_1b,12.25479452,1
Profile_1b,9.780821918,1
Profile_1b,9.857534247,1
Profile_1b,24.06849315,1
Profile_1b,7.556164384,1
Profile_1b,10.29863014,1
Profile_1b,11.39178082,1
Profile_1b,26.8109589,1
Profile_1b,11.56438356,1
Profile_1b,6.117808219,1
Profile_1b,19.33150685,1
Profile_1b,2.876712329,1
Profile_1b,10.10684932,1
Profile_1b,41.61643836,1
Profile_1b,18.35342466,1
Profile_1b,12.48493151,1
Profile_1b,30.97260274,1
Profile_1b,6.731506849,1
Profile_1b,10.50958904,1
Profile_1b,6.501369863,1
Profile_1b,8.342465753,1
Profile_1b,6.04109589,1
Profile_1b,15.34246575,1
Profile_1b,0.901369863,1
Profile_1b,12.67671233,1
Profile_1b,33.44657534,1
Profile_1b,0.421917808,1
Profile_1b,20.61643836,1
Profile_1b,24.93150685,1
Profile_1b,43.6109589,1
Profile_1b,37.66575342,1
Profile_1b,14.30684932,1
Profile_1b,17.85479452,1
Profile_1b,15.84109589,1
Profile_1b,3.528767123,1
Profile_1b,9.723287671,1
Profile_1b,6.04109589,1
Profile_1b,0.076712329,1
Profile_1b,15.47671233,1
Profile_1b,3.720547945,1
Profile_1b,8.246575342,1
Profile_1b,18.02739726,1
Profile_1b,40.10136986,1
Profile_1b,1.917808219,1
Profile_1b,20.1369863,1
Profile_1b,14.13424658,1
Profile_1b,10.10684932,1
Profile_1b,8.265753425,1
Profile_1b,6.942465753,1
Profile_1b,31.47123288,1
Profile_1b,30.91506849,1
Profile_1b,11.56438356,1
Profile_1b,0.632876712,1
Profile_1b,0.057534247,1
Profile_1b,35.57534247,1
Profile_1b,9.62739726,1
Profile_1b,15.9369863,1
Profile_1b,0.767123288,1
Profile_1b,34.38630137,1
Profile_1b,9.857534247,1
Profile_1b,19.00547945,1
Profile_1b,21.57534247,1
Profile_1b,7.517808219,1
Profile_1b,47.31232877,1
Profile_1b,4.161643836,1
Profile_1b,24.37534247,1
Profile_1b,43.28493151,1
Profile_1b,6.060273973,1
Profile_1b,15.30410959,1
Profile_1b,15.86027397,1
Profile_1b,44.12876712,1
Profile_1b,0.498630137,1
Profile_1b,20.27123288,1
Profile_1b,4.698630137,1
Profile_1b,36.64931507,1
Profile_1b,13.4630137,1
Profile_1b,16.72328767,1
Profile_1b,0.402739726,1
Profile_1b,10.79726027,1
Profile_1b,0.364383562,1
Profile_1b,16.28219178,1
Profile_1b,15.49589041,1
Profile_1b,22.16986301,1
Profile_1b,28.95890411,1
Profile_1b,14.44109589,1
Profile_1b,3.432876712,1
Profile_1b,28.67123288,1
Profile_1b,6.578082192,1
Profile_1b,15.28493151,1
Profile_1b,27.73150685,1
Profile_1b,10.49041096,1
Profile_1b,21.67123288,1
Profile_1b,22.57260274,1
Profile_1b,5.331506849,1
Profile_1b,14.11506849,1
Profile_1b,3.816438356,1
Profile_1b,24.20273973,1
Profile_1b,2.684931507,1
Profile_1b,20.69315068,1
Profile_1b,2.684931507,1
Profile_1b,14.57534247,1
Profile_1b,9.128767123,1
Profile_1b,19.86849315,1
Profile_1b,12.61917808,1
Profile_1b,16.62739726,1
Profile_1b,27.27123288,1
Profile_1b,32.56438356,1
Profile_1b,37.01369863,1
Profile_1b,40.96438356,1
Profile_1b,17.85479452,1
Profile_1b,5.484931507,1
Profile_1b,3.049315068,1
Profile_1b,25.29589041,1
Profile_1b,27.94246575,1
Profile_1b,34.65479452,1
Profile_1b,0.95890411,1
Profile_1b,4.736986301,1
Profile_1b,5.638356164,1
Profile_1b,32.54520548,1
Profile_1b,20.00273973,1
Profile_1b,36.9369863,1
Profile_1b,5.254794521,1
Profile_1b,15.84109589,1
Profile_1b,20.52054795,1
Profile_1b,1.534246575,1
Profile_1b,26.3890411,1
Profile_1b,13.44383562,1
Profile_1b,39.71780822,1
Profile_1b,30.64657534,1
Profile_1b,34.25205479,1
Profile_1b,3.893150685,1
Profile_1b,33.69589041,1
Profile_1b,32.94794521,1
Profile_1b,34.38630137,1
Profile_1b,19.77260274,1
Profile_1b,47.35068493,1
Profile_1b,34.55890411,1
Profile_1b,35.30684932,1
Profile_1b,38.29863014,1
Profile_1b,26.13972603,1
Profile_1b,44.24383562,1
Profile_1b,9.780821918,1
Profile_1b,6.098630137,1
Profile_1b,14.38356164,1
Profile_1b,29.1890411,1
Profile_1b,5.254794521,1
Profile_1b,1.265753425,1
Profile_1b,4.449315068,1
Profile_1b,8.553424658,1
Profile_1b,11.27671233,1
Profile_1b,1.476712329,1
Profile_1b,13.84657534,1
Profile_1b,6.367123288,1
Profile_1b,35.19178082,1
Profile_1b,3.509589041,1
Profile_1b,16.85753425,1
Profile_1b,0.997260274,1
Profile_1b,37.39726027,1
Profile_1b,4.967123288,1
Profile_1b,2.18630137,1
Profile_1b,3.336986301,1
Profile_1b,52.16438356,1
Profile_1b,40.13972603,1
Profile_1b,0.671232877,1
Profile_1b,3.854794521,1
Profile_1b,10.96986301,1
Profile_1b,25.92876712,1
Profile_1b,1.093150685,1
Profile_1b,15.68767123,1
Profile_1b,10.35616438,1
Profile_1b,1.610958904,1
Profile_1b,32.66027397,1
Profile_1b,1.936986301,1
Profile_1b,32.75616438,1
Profile_1b,26.0630137,1
Profile_1b,5.580821918,1
Profile_1b,11.31506849,1
Profile_1b,36.59178082,1
Profile_1b,11.75616438,1
Profile_1b,32.60273973,1
Profile_1b,0.17260274,1
Profile_1b,45.81643836,1
Profile_1b,5.312328767,1
Profile_1b,17.1260274,1
Profile_1b,29.95616438,1
Profile_1b,14.63287671,1
Profile_1b,27.40547945,1
Profile_1b,50.74520548,1
Profile_1b,3.75890411,1
Profile_1b,17.68219178,1
Profile_1b,3.049315068,1
Profile_1b,20.04109589,1
Profile_1b,8.323287671,1
Profile_1b,10.89315068,1
Profile_1b,19.12054795,1
Profile_1b,9.550684932,1
Profile_1b,13.92328767,1
Profile_1b,0.038356164,1
Profile_1b,40.6,1
Profile_1b,1.630136986,1
Profile_1b,9.071232877,1
Profile_1b,12.23561644,1
Profile_1b,5.273972603,1
Profile_1b,2.301369863,1
Profile_1b,4.142465753,1
Profile_1b,0.421917808,1
Profile_1b,31.64383562,1
Profile_1b,15.68767123,1
Profile_1b,16.41643836,1
Profile_1b,9.934246575,1
Profile_1b,36.9369863,1
Profile_1b,28.44109589,1
Profile_1b,29.84109589,1
Profile_1b,8.860273973,1
Profile_1b,14.51780822,1
Profile_1b,8.649315068,1
Profile_1b,5.542465753,1
Profile_1b,0.038356164,1
Profile_1b,28.93972603,1
Profile_1b,19.71506849,1
Profile_1b,25.60273973,1
Profile_1b,31.70136986,1
Profile_1b,28.84383562,1
Profile_1b,43.09315068,1
Profile_1b,8.131506849,1
Profile_1b,23.18630137,1
Profile_1b,32.94794521,1
Profile_1b,14.67123288,1
Profile_1b,8.246575342,1
Profile_1b,17.31780822,1
Profile_1b,0.076712329,1
Profile_1b,21.05753425,1
Profile_1b,8.534246575,1
Profile_1b,49.09589041,1
Profile_1b,36.95616438,1
Profile_1b,24.50958904,1
Profile_1b,1.649315068,1
Profile_1b,37.01369863,1
Profile_1b,48.09863014,1
Profile_1b,19.98356164,1
Profile_1b,4.564383562,1
Profile_1b,15.32328767,1
Profile_1b,32.89041096,1
Profile_1b,2.454794521,1
Profile_1b,19.96438356,1
Profile_1b,11.29589041,1
Profile_1b,38.03013699,1
Profile_1b,24.72054795,1
Profile_1b,21.13424658,1
Profile_1b,1.284931507,1
Profile_1b,6.443835616,1
Profile_1b,43.0739726,1
Profile_1b,10.29863014,1
Profile_1b,33.25479452,1
Profile_1b,44.35890411,1
Profile_1b,19.40821918,1
Profile_1b,2.876712329,1
Profile_1b,18.14246575,1
Profile_1b,10.54794521,1
Profile_1b,14.74794521,1
Profile_1b,4.104109589,1
Profile_1b,34.00273973,1
Profile_1b,28.11506849,1
Profile_1b,0.038356164,1
Profile_1b,14.84383562,1
Profile_1b,18.87123288,1
Profile_1b,4.506849315,1
Profile_1b,32.18082192,1
Profile_1b,41.96164384,1
Profile_1b,3.068493151,1
Profile_1b,8.073972603,1
Profile_1b,12.86849315,1
Profile_1b,45.9890411,1
Profile_1b,41.80821918,1
Profile_1b,17.16438356,1
Profile_1b,13.65479452,1
Profile_1b,12.02465753,1
Profile_1b,39.62191781,1
Profile_1b,24.03013699,1
Profile_1b,11.77534247,1
Profile_1b,16.32054795,1
Profile_1b,35.01917808,1
Profile_1b,8.073972603,1
Profile_1b,50.45753425,1
Profile_1b,24.89315068,1
Profile_1b,12.13972603,1
Profile_1b,17.16438356,1
Profile_1b,16.78082192,1
Profile_1b,16.8,1
Profile_1b,12.94520548,1
Profile_1b,3.58630137,1
Profile_1b,2.205479452,1
Profile_1b,35.44109589,1
Profile_1b,6.463013699,1
Profile_1b,12.56164384,1
Profile_1b,12.0630137,1
Profile_1b,35.57534247,1
Profile_1b,17.3369863,1
Profile_1b,21.57534247,1
Profile_1b,28.19178082,1
Profile_1b,55.75068493,1
Profile_1b,16.37808219,1
Profile_1b,51.51232877,1
Profile_1b,28.99726027,1
Profile_1b,19.71506849,1
Profile_1b,7.556164384,1
Profile_1b,8.821917808,1
Profile_1b,1.342465753,1
Profile_1b,13.04109589,1
Profile_1b,18.00821918,1
Profile_1b,21.15342466,1
Profile_1b,30.99178082,1
Profile_1b,4.008219178,1
Profile_1b,18.29589041,1
Profile_1b,26.35068493,1
Profile_1b,17.24109589,1
Profile_1b,0.61369863,1
Profile_1b,0.345205479,1
Profile_1b,3.490410959,1
Profile_1b,19.50410959,1
Profile_1b,10.83561644,1
Profile_1b,11.60273973,1
Profile_1b,30.78082192,1
Profile_1b,3.317808219,1
Profile_1b,26.21643836,1
Profile_1b,12.77260274,1
Profile_1b,11.64109589,1
Profile_1b,20.27123288,1
Profile_1b,35.05753425,1
Profile_1b,10.52876712,1
Profile_1b,19.40821918,1
Profile_1b,2.531506849,1
Profile_1b,29.34246575,1
Profile_1b,22.1890411,1
Profile_1b,7.019178082,1
Profile_1b,13.76986301,1
Profile_1b,13.63561644,1
Profile_1b,25.94794521,1
Profile_1b,21.15342466,1
Profile_1b,7.44109589,1
Profile_1b,28.69041096,1
Profile_1b,5.350684932,1
Profile_1b,6.980821918,1
Profile_1b,36.09315068,1
Profile_1b,0.326027397,1
Profile_1b,37.03287671,1
Profile_1b,0.997260274,1
Profile_1b,53.18082192,1
Profile_1b,45.41369863,1
Profile_1b,5.810958904,1
Profile_1b,26.21643836,1
Profile_1b,23.28219178,1
Profile_1b,3.893150685,1
Profile_1b,16.60821918,1
Profile_1b,12.88767123,1
Profile_1b,10.37534247,1
Profile_1b,6.635616438,1
Profile_1b,54.61917808,1
Profile_1b,14.15342466,1
Profile_1b,19.15890411,1
Profile_1b,25.00821918,1
Profile_1b,46.08493151,1
Profile_1b,45.47123288,1
Profile_1b,12.69589041,1
Profile_1b,6.175342466,1
Profile_1b,43.32328767,1
Profile_1b,56.36438356,1
Profile_1b,12.50410959,1
Profile_1b,26.0630137,1
Profile_1b,27.06027397,1
Profile_1b,9.167123288,1
Profile_1b,7.575342466,1
Profile_1b,13.06027397,1
Profile_1b,2.224657534,1
Profile_1b,8.150684932,1
Profile_1b,11.5260274,1
Profile_1b,10.91232877,1
Profile_1b,31.16438356,1
Profile_1b,9.01369863,1
Profile_1b,2.224657534,1
Profile_1b,15.87945205,1
Profile_1b,20.27123288,1
Profile_1b,16.03287671,1
Profile_1b,35.84383562,1
Profile_1b,26.6,1
Profile_1b,6.769863014,1
Profile_1b,23.74246575,1
Profile_1b,1.169863014,1
Profile_1b,13.84657534,1
